Infinite-ISP Performance & Accuracy Analysis Report
====================================================

Dataset: Mediatek RAW -> Fujifilm Ground Truth
Number of images: 2417
Total Processing Time: 12440.4881 seconds
Average Time Per Image: 5.1471 seconds
Overall FPS: 0.19 Frames/Second
Average PSNR: 20.8483 dB
Average SSIM: 0.765946

Individual Results:
Filename             | Time(s) | FPS | PSNR(dB) | SSIM
8360.png             | 4.0411 | 0.25 | 25.88 | 0.7721
8361.png             | 4.0884 | 0.24 | 26.26 | 0.7591
8376.png             | 4.1216 | 0.24 | 20.75 | 0.7489
8381.png             | 4.1246 | 0.24 | 21.91 | 0.6119
8386.png             | 4.0883 | 0.24 | 29.53 | 0.7630
8396.png             | 4.1095 | 0.24 | 22.43 | 0.7110
8398.png             | 4.0793 | 0.25 | 25.87 | 0.7226
8399.png             | 4.1032 | 0.24 | 17.50 | 0.7371
8408.png             | 4.0875 | 0.24 | 18.25 | 0.6983
8419.png             | 4.0579 | 0.25 | 14.63 | 0.5896
842.png              | 4.1245 | 0.24 | 24.65 | 0.8099
8436.png             | 4.1096 | 0.24 | 21.08 | 0.6968
8448.png             | 4.0635 | 0.25 | 22.09 | 0.8624
847.png              | 4.1064 | 0.24 | 21.50 | 0.6356
8470.png             | 4.1259 | 0.24 | 24.10 | 0.6159
8480.png             | 4.0694 | 0.25 | 20.91 | 0.9758
8490.png             | 4.1070 | 0.24 | 19.52 | 0.7553
8495.png             | 4.0978 | 0.24 | 20.04 | 0.7781
8502.png             | 4.1265 | 0.24 | 19.72 | 0.6528
8513.png             | 4.1411 | 0.24 | 18.20 | 0.7183
8523.png             | 4.1261 | 0.24 | 22.47 | 0.8196
8533.png             | 4.0775 | 0.25 | 20.39 | 0.8000
8541.png             | 4.0995 | 0.24 | 14.02 | 0.8341
8553.png             | 4.1401 | 0.24 | 15.96 | 0.7527
8557.png             | 4.1026 | 0.24 | 13.99 | 0.8635
856.png              | 4.1396 | 0.24 | 26.99 | 0.7852
8573.png             | 4.1309 | 0.24 | 20.65 | 0.7708
8580.png             | 4.0500 | 0.25 | 19.41 | 0.6235
8592.png             | 4.0686 | 0.25 | 22.04 | 0.8387
8598.png             | 4.0939 | 0.24 | 19.85 | 0.8385
8599.png             | 4.1133 | 0.24 | 23.62 | 0.7918
860.png              | 4.0873 | 0.24 | 20.69 | 0.8523
8612.png             | 4.0834 | 0.24 | 14.61 | 0.6801
8613.png             | 4.0974 | 0.24 | 14.07 | 0.9538
8642.png             | 4.0877 | 0.24 | 18.10 | 0.6538
867.png              | 4.1126 | 0.24 | 21.56 | 0.5349
8670.png             | 4.0755 | 0.25 | 26.12 | 0.7823
8677.png             | 4.0550 | 0.25 | 20.94 | 0.7813
8694.png             | 4.0894 | 0.24 | 17.84 | 0.8216
8729.png             | 4.0975 | 0.24 | 26.18 | 0.8318
8739.png             | 4.0731 | 0.25 | 19.82 | 0.8000
874.png              | 4.1233 | 0.24 | 22.15 | 0.8158
8743.png             | 4.1065 | 0.24 | 15.97 | 0.5031
8753.png             | 4.0866 | 0.24 | 19.57 | 0.8446
8757.png             | 4.1350 | 0.24 | 18.79 | 0.8910
8762.png             | 4.1272 | 0.24 | 20.57 | 0.7450
8763.png             | 4.0882 | 0.24 | 21.03 | 0.8708
8771.png             | 4.0922 | 0.24 | 24.05 | 0.6037
8806.png             | 4.0789 | 0.25 | 20.64 | 0.7365
8808.png             | 4.0839 | 0.24 | 22.07 | 0.6126
8811.png             | 4.1043 | 0.24 | 18.21 | 0.5125
8830.png             | 4.1101 | 0.24 | 16.30 | 0.7181
8843.png             | 4.0767 | 0.25 | 14.01 | 0.8151
8846.png             | 4.1153 | 0.24 | 19.24 | 0.7510
8848.png             | 4.1016 | 0.24 | 17.32 | 0.7443
8851.png             | 4.1009 | 0.24 | 17.36 | 0.6195
8869.png             | 4.1707 | 0.24 | 16.57 | 0.7263
8873.png             | 4.1229 | 0.24 | 18.50 | 0.8666
8900.png             | 4.0724 | 0.25 | 18.47 | 0.9653
892.png              | 4.0707 | 0.25 | 24.69 | 0.7099
8921.png             | 4.0880 | 0.24 | 26.11 | 0.8768
8922.png             | 4.0830 | 0.24 | 27.22 | 0.8530
894.png              | 4.1214 | 0.24 | 27.79 | 0.6583
8941.png             | 4.1410 | 0.24 | 16.11 | 0.8071
8958.png             | 4.0318 | 0.25 | 21.52 | 0.8429
8977.png             | 4.0977 | 0.24 | 26.46 | 0.8235
8990.png             | 4.0862 | 0.24 | 18.88 | 0.7780
90.png               | 4.0803 | 0.25 | 19.04 | 0.5173
9014.png             | 4.0727 | 0.25 | 23.49 | 0.7646
9017.png             | 4.0894 | 0.24 | 18.54 | 0.7062
902.png              | 4.1114 | 0.24 | 23.73 | 0.7153
903.png              | 4.1168 | 0.24 | 17.99 | 0.7456
9074.png             | 4.3557 | 0.23 | 21.20 | 0.6743
9077.png             | 4.1173 | 0.24 | 17.51 | 0.5485
9101.png             | 4.0798 | 0.25 | 20.51 | 0.7456
9103.png             | 4.1057 | 0.24 | 13.99 | 0.9155
9104.png             | 4.1206 | 0.24 | 18.95 | 0.7188
9106.png             | 4.0602 | 0.25 | 24.67 | 0.8630
9131.png             | 4.1057 | 0.24 | 23.38 | 0.9689
9148.png             | 4.0562 | 0.25 | 18.95 | 0.8962
9150.png             | 4.1319 | 0.24 | 22.89 | 0.9316
916.png              | 4.1082 | 0.24 | 26.61 | 0.9812
9160.png             | 4.1100 | 0.24 | 22.39 | 0.6634
9163.png             | 4.1555 | 0.24 | 16.01 | 0.6997
9179.png             | 4.1002 | 0.24 | 21.71 | 0.9678
918.png              | 4.1037 | 0.24 | 26.92 | 0.9822
9183.png             | 4.0840 | 0.24 | 20.13 | 0.9515
919.png              | 4.1286 | 0.24 | 25.20 | 0.9826
9191.png             | 4.1111 | 0.24 | 22.68 | 0.9740
922.png              | 4.1053 | 0.24 | 21.56 | 0.8937
9221.png             | 4.1352 | 0.24 | 23.15 | 0.7768
9225.png             | 4.1277 | 0.24 | 17.40 | 0.6254
9235.png             | 4.1233 | 0.24 | 16.79 | 0.7782
9240.png             | 4.1379 | 0.24 | 16.79 | 0.7743
9256.png             | 4.1518 | 0.24 | 17.24 | 0.8131
9258.png             | 4.1188 | 0.24 | 25.99 | 0.8537
9260.png             | 4.1174 | 0.24 | 16.85 | 0.7452
9275.png             | 4.0925 | 0.24 | 24.02 | 0.7259
9296.png             | 4.0905 | 0.24 | 16.13 | 0.8468
9298.png             | 4.1251 | 0.24 | 19.93 | 0.6542
9301.png             | 4.1055 | 0.24 | 17.36 | 0.7236
9320.png             | 4.1621 | 0.24 | 15.96 | 0.4515
9326.png             | 4.0890 | 0.24 | 21.24 | 0.6630
9332.png             | 4.1043 | 0.24 | 24.73 | 0.7299
9334.png             | 4.1222 | 0.24 | 20.11 | 0.8542
934.png              | 4.0785 | 0.25 | 28.20 | 0.9601
9360.png             | 4.1178 | 0.24 | 19.18 | 0.6545
9363.png             | 4.1123 | 0.24 | 15.37 | 0.7983
937.png              | 4.0902 | 0.24 | 26.63 | 0.7999
9378.png             | 4.0927 | 0.24 | 16.60 | 0.7577
9381.png             | 4.1310 | 0.24 | 18.22 | 0.5014
9386.png             | 4.0431 | 0.25 | 14.29 | 0.6992
9389.png             | 4.0974 | 0.24 | 16.18 | 0.8040
9396.png             | 4.0961 | 0.24 | 20.11 | 0.6650
9399.png             | 4.0835 | 0.24 | 23.09 | 0.7948
9400.png             | 4.1200 | 0.24 | 22.35 | 0.7156
9403.png             | 4.0934 | 0.24 | 21.86 | 0.6477
9421.png             | 4.1001 | 0.24 | 17.72 | 0.7045
943.png              | 4.0757 | 0.25 | 25.02 | 0.9479
9434.png             | 4.0980 | 0.24 | 23.86 | 0.8257
9437.png             | 4.0663 | 0.25 | 20.79 | 0.8395
9448.png             | 4.0617 | 0.25 | 26.20 | 0.8207
9464.png             | 4.1273 | 0.24 | 16.42 | 0.6723
9471.png             | 4.1196 | 0.24 | 19.34 | 0.6961
9477.png             | 4.0949 | 0.24 | 14.00 | 0.8181
9478.png             | 4.0837 | 0.24 | 34.98 | 0.9360
9489.png             | 4.0967 | 0.24 | 17.22 | 0.6042
9496.png             | 4.1312 | 0.24 | 12.21 | 0.6761
95.png               | 4.1455 | 0.24 | 19.01 | 0.9461
9503.png             | 4.0458 | 0.25 | 23.95 | 0.4809
952.png              | 4.1302 | 0.24 | 17.94 | 0.6791
9526.png             | 4.1297 | 0.24 | 22.00 | 0.6030
9531.png             | 4.1293 | 0.24 | 17.95 | 0.7033
9534.png             | 4.1059 | 0.24 | 20.80 | 0.6688
9541.png             | 4.1148 | 0.24 | 12.80 | 0.6512
9548.png             | 4.0878 | 0.24 | 19.14 | 0.7662
9552.png             | 4.0731 | 0.25 | 17.90 | 0.7120
9554.png             | 4.1202 | 0.24 | 20.86 | 0.8230
9556.png             | 4.0928 | 0.24 | 17.07 | 0.6892
9558.png             | 4.0677 | 0.25 | 19.46 | 0.5220
9563.png             | 4.1131 | 0.24 | 20.33 | 0.5955
957.png              | 4.1002 | 0.24 | 21.16 | 0.7281
9583.png             | 4.0940 | 0.24 | 19.34 | 0.9680
9584.png             | 4.1068 | 0.24 | 20.61 | 0.9671
9589.png             | 4.0898 | 0.24 | 21.16 | 0.9718
9592.png             | 4.1041 | 0.24 | 16.58 | 0.7522
9607.png             | 4.1291 | 0.24 | 22.45 | 0.8292
9612.png             | 4.1633 | 0.24 | 16.33 | 0.8604
9627.png             | 4.1131 | 0.24 | 19.81 | 0.8596
9629.png             | 4.0559 | 0.25 | 25.13 | 0.9023
9632.png             | 4.1469 | 0.24 | 19.39 | 0.8109
9643.png             | 4.0844 | 0.24 | 24.88 | 0.8289
9659.png             | 4.0934 | 0.24 | 28.40 | 0.9204
9661.png             | 4.0883 | 0.24 | 23.65 | 0.7030
9666.png             | 4.1374 | 0.24 | 14.20 | 0.5979
9667.png             | 4.1239 | 0.24 | 26.75 | 0.5759
9668.png             | 4.1049 | 0.24 | 15.58 | 0.5054
9670.png             | 4.0822 | 0.24 | 25.21 | 0.6680
9672.png             | 4.1218 | 0.24 | 19.36 | 0.9304
968.png              | 4.1159 | 0.24 | 18.93 | 0.8621
9684.png             | 4.1317 | 0.24 | 25.33 | 0.8285
9687.png             | 4.1219 | 0.24 | 20.14 | 0.7716
9689.png             | 4.0637 | 0.25 | 24.18 | 0.7516
9692.png             | 4.1128 | 0.24 | 23.31 | 0.8790
9693.png             | 4.1136 | 0.24 | 24.23 | 0.9174
97.png               | 4.1191 | 0.24 | 15.76 | 0.7008
9708.png             | 4.0552 | 0.25 | 23.77 | 0.8381
9709.png             | 4.0894 | 0.24 | 32.03 | 0.9502
9729.png             | 4.0968 | 0.24 | 22.15 | 0.7691
9732.png             | 4.0781 | 0.25 | 13.86 | 0.6100
9737.png             | 4.0620 | 0.25 | 15.51 | 0.7043
9750.png             | 4.0633 | 0.25 | 24.11 | 0.6729
9762.png             | 4.0838 | 0.24 | 19.17 | 0.6408
979.png              | 4.0807 | 0.25 | 18.79 | 0.8123
9805.png             | 4.0848 | 0.24 | 24.04 | 0.8591
981.png              | 4.1121 | 0.24 | 24.32 | 0.8706
9810.png             | 4.0923 | 0.24 | 27.25 | 0.8823
9817.png             | 4.1301 | 0.24 | 19.15 | 0.7266
9842.png             | 4.1353 | 0.24 | 25.27 | 0.8093
9844.png             | 4.1192 | 0.24 | 19.61 | 0.8095
9845.png             | 4.1380 | 0.24 | 21.68 | 0.8231
9857.png             | 4.0351 | 0.25 | 26.63 | 0.9189
9882.png             | 4.1161 | 0.24 | 17.63 | 0.7581
9884.png             | 4.1669 | 0.24 | 16.94 | 0.7073
9890.png             | 4.1091 | 0.24 | 15.58 | 0.6206
9892.png             | 4.1042 | 0.24 | 18.30 | 0.5357
9902.png             | 4.1311 | 0.24 | 16.07 | 0.5829
9922.png             | 4.0849 | 0.24 | 22.54 | 0.5913
9928.png             | 4.1317 | 0.24 | 22.44 | 0.7719
9936.png             | 4.1380 | 0.24 | 18.95 | 0.8572
994.png              | 4.1231 | 0.24 | 17.60 | 0.7136
9941.png             | 4.1278 | 0.24 | 16.90 | 0.8324
995.png              | 4.1321 | 0.24 | 17.47 | 0.8246
9952.png             | 4.0976 | 0.24 | 20.48 | 0.8305
9967.png             | 4.0715 | 0.25 | 21.00 | 0.6191
9986.png             | 4.0998 | 0.24 | 23.51 | 0.6940
